,ubigeo,distrito,tipo_area,poblacion,porcentaje,acumulado_porcentaje,anio
3243,120504,ULCUMAYO,Area Urbana,2055,23.02,23.02,2005
3244,120504,ULCUMAYO,Area Rural,6872,76.98,100.0,2005
3245,120504,ULCUMAYO,Total,8927,100.0,100.0,2005
3246,120601,SATIPO,Area Urbana,18872,56.32,56.32,2005
3247,120601,SATIPO,Area Rural,14636,43.68,100.0,2005
3248,120601,SATIPO,Total,33508,100.0,100.0,2005
3249,120602,COVIRIALI,Area Urbana,148,3.67,3.67,2005
3250,120602,COVIRIALI,Area Rural,3885,96.33,100.0,2005
3251,120602,COVIRIALI,Total,4033,100.0,100.0,2005
3252,120603,LLAYLLA,Area Urbana,728,16.38,16.38,2005
3253,120603,LLAYLLA,Area Rural,3716,83.62,100.0,2005
3254,120603,LLAYLLA,Total,4444,100.0,100.0,2005
3255,120605,PAMPA HERMOSA,Area Urbana,307,4.75,4.75,2005
3256,120605,PAMPA HERMOSA,Area Rural,6152,95.25,100.0,2005
3257,120605,PAMPA HERMOSA,Total,6459,100.0,100.0,2005
3258,120607,RIO NEGRO,Area Urbana,988,5.66,5.66,2005
3259,120607,RIO NEGRO,Area Rural,16460,94.34,100.0,2005
3260,120607,RIO NEGRO,Total,17448,100.0,100.0,2005
3261,120608,RIO TAMBO,Area Urbana,1578,5.68,5.68,2005
3262,120608,RIO TAMBO,Area Rural,26215,94.32,100.0,2005
3263,120608,RIO TAMBO,Total,27793,100.0,100.0,2005
3264,120701,TARMA,Area Urbana,39498,82.65,82.65,2005
3265,120701,TARMA,Area Rural,8294,17.35,100.0,2005
3266,120701,TARMA,Total,47792,100.0,100.0,2005
3267,120702,ACOBAMBA,Area Urbana,5020,47.01,47.01,2005
3268,120702,ACOBAMBA,Area Rural,5658,52.99,100.0,2005
3269,120702,ACOBAMBA,Total,10678,100.0,100.0,2005
3270,120703,HUARICOLCA,Area Urbana,1631,57.8,57.8,2005
3271,120703,HUARICOLCA,Area Rural,1191,42.2,100.0,2005
3272,120703,HUARICOLCA,Total,2822,100.0,100.0,2005
3273,120704,HUASAHUASI,Area Urbana,4296,31.97,31.97,2005
3274,120704,HUASAHUASI,Area Rural,9140,68.03,100.0,2005
3275,120704,HUASAHUASI,Total,13436,100.0,100.0,2005
3276,120705,LA UNION,Area Urbana,2975,70.5,70.5,2005
3277,120705,LA UNION,Area Rural,1245,29.5,100.0,2005
3278,120705,LA UNION,Total,4220,100.0,100.0,2005
3279,120706,PALCA,Area Urbana,2191,28.34,28.34,2005
3280,120706,PALCA,Area Rural,5541,71.66,100.0,2005
3281,120706,PALCA,Total,7732,100.0,100.0,2005
3282,120707,PALCAMAYO,Area Urbana,2633,49.21,49.21,2005
3283,120707,PALCAMAYO,Area Rural,2717,50.79,100.0,2005
3284,120707,PALCAMAYO,Total,5350,100.0,100.0,2005
3285,120708,SAN PEDRO DE CAJAS,Area Urbana,5226,74.96,74.96,2005
3286,120708,SAN PEDRO DE CAJAS,Area Rural,1746,25.04,100.0,2005
3287,120708,SAN PEDRO DE CAJAS,Total,6972,100.0,100.0,2005
3288,120709,TAPO,Area Urbana,1356,25.43,25.43,2005
3289,120709,TAPO,Area Rural,3977,74.57,100.0,2005
3290,120709,TAPO,Total,5333,100.0,100.0,2005
3291,120801,LA OROYA,Area Urbana,19204,96.46,96.46,2005
3292,120801,LA OROYA,Area Rural,704,3.54,100.0,2005
3293,120801,LA OROYA,Total,19908,100.0,100.0,2005
3294,120802,CHACAPALPA,Area Urbana,332,35.24,35.24,2005
3295,120802,CHACAPALPA,Area Rural,610,64.76,100.0,2005
3296,120802,CHACAPALPA,Total,942,100.0,100.0,2005
3297,120803,HUAY-HUAY,Area Urbana,1359,84.94,84.94,2005
3298,120803,HUAY-HUAY,Area Rural,241,15.06,100.0,2005
3299,120803,HUAY-HUAY,Total,1600,100.0,100.0,2005
3300,120804,MARCAPOMACOCHA,Area Urbana,433,43.26,43.26,2005
3301,120804,MARCAPOMACOCHA,Area Rural,568,56.74,100.0,2005
3302,120804,MARCAPOMACOCHA,Total,1001,100.0,100.0,2005
3303,120805,MOROCOCHA,Area Urbana,4004,85.54,85.54,2005
3304,120805,MOROCOCHA,Area Rural,677,14.46,100.0,2005
3305,120805,MOROCOCHA,Total,4681,100.0,100.0,2005
3306,120806,PACCHA,Area Urbana,1400,70.46,70.46,2005
3307,120806,PACCHA,Area Rural,587,29.54,100.0,2005
3308,120806,PACCHA,Total,1987,100.0,100.0,2005
3309,120807,SANTA BARBARA DE CARHUACAYAN,Area Urbana,762,50.94,50.94,2005
3310,120807,SANTA BARBARA DE CARHUACAYAN,Area Rural,734,49.06,100.0,2005
3311,120807,SANTA BARBARA DE CARHUACAYAN,Total,1496,100.0,100.0,2005
3312,120808,SANTA ROSA DE SACCO,Area Urbana,11764,99.64,99.64,2005
3313,120808,SANTA ROSA DE SACCO,Area Rural,42,0.36,100.0,2005
3314,120808,SANTA ROSA DE SACCO,Total,11806,100.0,100.0,2005
3315,120809,SUITUCANCHA,Area Urbana,565,60.3,60.3,2005
3316,120809,SUITUCANCHA,Area Rural,372,39.7,100.0,2005
3317,120809,SUITUCANCHA,Total,937,100.0,100.0,2005
3318,120810,YAULI,Area Urbana,4193,83.44,83.44,2005
3319,120810,YAULI,Area Rural,832,16.56,100.0,2005
3320,120810,YAULI,Total,5025,100.0,100.0,2005
3321,120901,CHUPACA,Area Urbana,11850,58.03,58.03,2005
3322,120901,CHUPACA,Area Rural,8571,41.97,100.0,2005
3323,120901,CHUPACA,Total,20421,100.0,100.0,2005
3324,120902,AHUAC,Area Urbana,3386,47.04,47.04,2005
3325,120902,AHUAC,Area Rural,3812,52.96,100.0,2005
3326,120902,AHUAC,Total,7198,100.0,100.0,2005
3327,120903,CHONGOS BAJO,Area Urbana,3251,69.23,69.23,2005
3328,120903,CHONGOS BAJO,Area Rural,1445,30.77,100.0,2005
3329,120903,CHONGOS BAJO,Total,4696,100.0,100.0,2005
3330,120904,HUACHAC,Area Urbana,1239,40.76,40.76,2005
3331,120904,HUACHAC,Area Rural,1801,59.24,100.0,2005
3332,120904,HUACHAC,Total,3040,100.0,100.0,2005
3333,120905,HUAMANCACA CHICO,Area Urbana,3234,74.09,74.09,2005
3334,120905,HUAMANCACA CHICO,Area Rural,1131,25.91,100.0,2005
3335,120905,HUAMANCACA CHICO,Total,4365,100.0,100.0,2005
3336,120906,SAN JUAN DE YSCOS,Area Urbana,1138,42.86,42.86,2005
3337,120906,SAN JUAN DE YSCOS,Area Rural,1517,57.14,100.0,2005
3338,120906,SAN JUAN DE YSCOS,Total,2655,100.0,100.0,2005
3339,120907,SAN JUAN DE JARPA,Area Urbana,1224,34.26,34.26,2005
3340,120907,SAN JUAN DE JARPA,Area Rural,2349,65.74,100.0,2005
3341,120907,SAN JUAN DE JARPA,Total,3573,100.0,100.0,2005
3342,120908,TRES DE DICIEMBRE,Area Urbana,2042,100.0,100.0,2005
3343,120908,TRES DE DICIEMBRE,Total,2042,100.0,100.0,2005
3344,120909,YANACANCHA,Area Urbana,618,18.45,18.45,2005
3345,120909,YANACANCHA,Area Rural,2732,81.55,100.0,2005
3346,120909,YANACANCHA,Total,3350,100.0,100.0,2005
3347,130101,TRUJILLO,Area Urbana,276764,99.94,99.94,2005
3348,130101,TRUJILLO,Area Rural,157,0.06,100.0,2005
3349,130101,TRUJILLO,Total,276921,100.0,100.0,2005
3350,130102,EL PORVENIR,Area Urbana,132461,100.0,100.0,2005
3351,130102,EL PORVENIR,Total,132461,100.0,100.0,2005
3352,130103,FLORENCIA DE MORA,Area Urbana,37417,100.0,100.0,2005
3353,130103,FLORENCIA DE MORA,Total,37417,100.0,100.0,2005
3354,130104,HUANCHACO,Area Urbana,36550,95.85,95.85,2005
3355,130104,HUANCHACO,Area Rural,1584,4.15,100.0,2005
3356,130104,HUANCHACO,Total,38134,100.0,100.0,2005
3357,130105,LA ESPERANZA,Area Urbana,146678,100.0,100.0,2005
3358,130105,LA ESPERANZA,Total,146678,100.0,100.0,2005
3359,130106,LAREDO,Area Urbana,23954,74.25,74.25,2005
3360,130106,LAREDO,Area Rural,8306,25.75,100.0,2005
3361,130106,LAREDO,Total,32260,100.0,100.0,2005
3362,130107,MOCHE,Area Urbana,24853,85.83,85.83,2005
3363,130107,MOCHE,Area Rural,4103,14.17,100.0,2005
3364,130107,MOCHE,Total,28956,100.0,100.0,2005
3365,130108,POROTO,Area Urbana,1112,29.72,29.72,2005
3366,130108,POROTO,Area Rural,2629,70.28,100.0,2005
3367,130108,POROTO,Total,3741,100.0,100.0,2005
3368,130109,SALAVERRY,Area Urbana,13133,99.86,99.86,2005
3369,130109,SALAVERRY,Area Rural,18,0.14,100.0,2005
3370,130109,SALAVERRY,Total,13151,100.0,100.0,2005
3371,130110,SIMBAL,Area Urbana,750,18.01,18.01,2005
3372,130110,SIMBAL,Area Rural,3414,81.99,100.0,2005
3373,130110,SIMBAL,Total,4164,100.0,100.0,2005
3374,130111,VICTOR LARCO HERRERA,Area Urbana,51227,99.88,99.88,2005
3375,130111,VICTOR LARCO HERRERA,Area Rural,61,0.12,100.0,2005
3376,130111,VICTOR LARCO HERRERA,Total,51288,100.0,100.0,2005
3377,130201,ASCOPE,Area Urbana,6165,84.07,84.07,2005
3378,130201,ASCOPE,Area Rural,1168,15.93,100.0,2005
3379,130201,ASCOPE,Total,7333,100.0,100.0,2005
3380,130202,CHICAMA,Area Urbana,13527,85.7,85.7,2005
3381,130202,CHICAMA,Area Rural,2258,14.3,100.0,2005
3382,130202,CHICAMA,Total,15785,100.0,100.0,2005
3383,130203,CHOCOPE,Area Urbana,7173,71.77,71.77,2005
3384,130203,CHOCOPE,Area Rural,2821,28.23,100.0,2005
3385,130203,CHOCOPE,Total,9994,100.0,100.0,2005
3386,130204,MAGDALENA DE CAO,Area Urbana,2187,70.78,70.78,2005
3387,130204,MAGDALENA DE CAO,Area Rural,903,29.22,100.0,2005
3388,130204,MAGDALENA DE CAO,Total,3090,100.0,100.0,2005
3389,130205,PAIJAN,Area Urbana,19943,90.58,90.58,2005
3390,130205,PAIJAN,Area Rural,2074,9.42,100.0,2005
3391,130205,PAIJAN,Total,22017,100.0,100.0,2005
3392,130206,RAZURI,Area Urbana,4802,63.09,63.09,2005
3393,130206,RAZURI,Area Rural,2809,36.91,100.0,2005
3394,130206,RAZURI,Total,7611,100.0,100.0,2005
3395,130207,SANTIAGO DE CAO,Area Urbana,19286,96.15,96.15,2005
3396,130207,SANTIAGO DE CAO,Area Rural,773,3.85,100.0,2005
3397,130207,SANTIAGO DE CAO,Total,20059,100.0,100.0,2005
3398,130208,CASA GRANDE,Area Urbana,28963,94.05,94.05,2005
3399,130208,CASA GRANDE,Area Rural,1832,5.95,100.0,2005
3400,130208,CASA GRANDE,Total,30795,100.0,100.0,2005
3401,130301,BOLIVAR,Area Urbana,1508,28.89,28.89,2005
3402,130301,BOLIVAR,Area Rural,3712,71.11,100.0,2005
3403,130301,BOLIVAR,Total,5220,100.0,100.0,2005
3404,130302,BAMBAMARCA,Area Urbana,839,24.62,24.62,2005
3405,130302,BAMBAMARCA,Area Rural,2569,75.38,100.0,2005
3406,130302,BAMBAMARCA,Total,3408,100.0,100.0,2005
3407,130303,CONDORMARCA,Area Urbana,298,14.16,14.16,2005
3408,130303,CONDORMARCA,Area Rural,1807,85.84,100.0,2005
3409,130303,CONDORMARCA,Total,2105,100.0,100.0,2005
3410,130304,LONGOTEA,Area Urbana,1290,49.12,49.12,2005
3411,130304,LONGOTEA,Area Rural,1336,50.88,100.0,2005
3412,130304,LONGOTEA,Total,2626,100.0,100.0,2005
3413,130305,UCHUMARCA,Area Urbana,1183,37.77,37.77,2005
3414,130305,UCHUMARCA,Area Rural,1949,62.23,100.0,2005
3415,130305,UCHUMARCA,Total,3132,100.0,100.0,2005
3416,130306,UCUNCHA,Area Urbana,677,63.93,63.93,2005
3417,130306,UCUNCHA,Area Rural,382,36.07,100.0,2005
3418,130306,UCUNCHA,Total,1059,100.0,100.0,2005
3419,130401,CHEPEN,Area Urbana,39830,90.06,90.06,2005
3420,130401,CHEPEN,Area Rural,4398,9.94,100.0,2005
3421,130401,CHEPEN,Total,44228,100.0,100.0,2005
3422,130402,PACANGA,Area Urbana,11751,71.32,71.32,2005
3423,130402,PACANGA,Area Rural,4726,28.68,100.0,2005
3424,130402,PACANGA,Total,16477,100.0,100.0,2005
3425,130403,PUEBLO NUEVO,Area Urbana,7042,62.6,62.6,2005
3426,130403,PUEBLO NUEVO,Area Rural,4207,37.4,100.0,2005
3427,130403,PUEBLO NUEVO,Total,11249,100.0,100.0,2005
3428,130501,JULCAN,Area Urbana,3028,20.19,20.19,2005
3429,130501,JULCAN,Area Rural,11973,79.81,100.0,2005
3430,130501,JULCAN,Total,15001,100.0,100.0,2005
3431,130502,CALAMARCA,Area Urbana,362,5.31,5.31,2005
3432,130502,CALAMARCA,Area Rural,6455,94.69,100.0,2005
3433,130502,CALAMARCA,Total,6817,100.0,100.0,2005
3434,130503,CARABAMBA,Area Urbana,978,13.45,13.45,2005
3435,130503,CARABAMBA,Area Rural,6295,86.55,100.0,2005
3436,130503,CARABAMBA,Total,7273,100.0,100.0,2005
3437,130504,HUASO,Area Urbana,385,6.07,6.07,2005
3438,130504,HUASO,Area Rural,5962,93.93,100.0,2005
3439,130504,HUASO,Total,6347,100.0,100.0,2005
3440,130601,OTUZCO,Area Urbana,10052,39.99,39.99,2005
3441,130601,OTUZCO,Area Rural,15082,60.01,100.0,2005
3442,130601,OTUZCO,Total,25134,100.0,100.0,2005
3443,130602,AGALLPAMPA,Area Urbana,654,6.79,6.79,2005
3444,130602,AGALLPAMPA,Area Rural,8977,93.21,100.0,2005
3445,130602,AGALLPAMPA,Total,9631,100.0,100.0,2005
3446,130604,CHARAT,Area Urbana,808,25.07,25.07,2005
3447,130604,CHARAT,Area Rural,2415,74.93,100.0,2005
3448,130604,CHARAT,Total,3223,100.0,100.0,2005
3449,130605,HUARANCHAL,Area Urbana,918,17.75,17.75,2005
3450,130605,HUARANCHAL,Area Rural,4253,82.25,100.0,2005
3451,130605,HUARANCHAL,Total,5171,100.0,100.0,2005
3452,130606,LA CUESTA,Area Urbana,80,11.02,11.02,2005
3453,130606,LA CUESTA,Area Rural,646,88.98,100.0,2005
3454,130606,LA CUESTA,Total,726,100.0,100.0,2005
3455,130608,MACHE,Area Urbana,897,25.89,25.89,2005
3456,130608,MACHE,Area Rural,2568,74.11,100.0,2005
3457,130608,MACHE,Total,3465,100.0,100.0,2005
3458,130610,PARANDAY,Area Urbana,171,26.93,26.93,2005
3459,130610,PARANDAY,Area Rural,464,73.07,100.0,2005
3460,130610,PARANDAY,Total,635,100.0,100.0,2005
3461,130611,SALPO,Area Urbana,625,9.31,9.31,2005
3462,130611,SALPO,Area Rural,6085,90.69,100.0,2005
3463,130611,SALPO,Total,6710,100.0,100.0,2005
3464,130613,SINSICAP,Area Urbana,2539,30.56,30.56,2005
3465,130613,SINSICAP,Area Rural,5769,69.44,100.0,2005
3466,130613,SINSICAP,Total,8308,100.0,100.0,2005
3467,130614,USQUIL,Area Urbana,3023,11.6,11.6,2005
3468,130614,USQUIL,Area Rural,23030,88.4,100.0,2005
3469,130614,USQUIL,Total,26053,100.0,100.0,2005
3470,130701,SAN PEDRO DE LLOC,Area Urbana,15151,92.24,92.24,2005
3471,130701,SAN PEDRO DE LLOC,Area Rural,1275,7.76,100.0,2005
3472,130701,SAN PEDRO DE LLOC,Total,16426,100.0,100.0,2005
3473,130702,GUADALUPE,Area Urbana,32232,88.11,88.11,2005
3474,130702,GUADALUPE,Area Rural,4348,11.89,100.0,2005
3475,130702,GUADALUPE,Total,36580,100.0,100.0,2005
3476,130703,JEQUETEPEQUE,Area Urbana,2856,85.56,85.56,2005
3477,130703,JEQUETEPEQUE,Area Rural,482,14.44,100.0,2005
3478,130703,JEQUETEPEQUE,Total,3338,100.0,100.0,2005
3479,130704,PACASMAYO,Area Urbana,26084,99.84,99.84,2005
3480,130704,PACASMAYO,Area Rural,41,0.16,100.0,2005
3481,130704,PACASMAYO,Total,26125,100.0,100.0,2005
3482,130705,SAN JOSE,Area Urbana,10136,88.11,88.11,2005
3483,130705,SAN JOSE,Area Rural,1368,11.89,100.0,2005
3484,130705,SAN JOSE,Total,11504,100.0,100.0,2005
3485,130801,TAYABAMBA,Area Urbana,2915,23.05,23.05,2005
3486,130801,TAYABAMBA,Area Rural,9730,76.95,100.0,2005
3487,130801,TAYABAMBA,Total,12645,100.0,100.0,2005
3488,130802,BULDIBUYO,Area Urbana,948,23.16,23.16,2005
3489,130802,BULDIBUYO,Area Rural,3146,76.84,100.0,2005
3490,130802,BULDIBUYO,Total,4094,100.0,100.0,2005
3491,130803,CHILLIA,Area Urbana,1257,12.16,12.16,2005
3492,130803,CHILLIA,Area Rural,9084,87.84,100.0,2005
3493,130803,CHILLIA,Total,10341,100.0,100.0,2005
3494,130804,HUANCASPATA,Area Urbana,1096,16.79,16.79,2005
3495,130804,HUANCASPATA,Area Rural,5431,83.21,100.0,2005
3496,130804,HUANCASPATA,Total,6527,100.0,100.0,2005
3497,130805,HUAYLILLAS,Area Urbana,500,38.37,38.37,2005
3498,130805,HUAYLILLAS,Area Rural,803,61.63,100.0,2005
3499,130805,HUAYLILLAS,Total,1303,100.0,100.0,2005
3500,130806,HUAYO,Area Urbana,223,7.37,7.37,2005
3501,130806,HUAYO,Area Rural,2804,92.63,100.0,2005
3502,130806,HUAYO,Total,3027,100.0,100.0,2005
3503,130807,ONGON,Area Urbana,90,5.72,5.72,2005
3504,130807,ONGON,Area Rural,1484,94.28,100.0,2005
3505,130807,ONGON,Total,1574,100.0,100.0,2005
3506,130808,PARCOY,Area Urbana,5617,47.12,47.12,2005
3507,130808,PARCOY,Area Rural,6303,52.88,100.0,2005
3508,130808,PARCOY,Total,11920,100.0,100.0,2005
3509,130809,PATAZ,Area Urbana,561,12.86,12.86,2005
3510,130809,PATAZ,Area Rural,3803,87.14,100.0,2005
3511,130809,PATAZ,Total,4364,100.0,100.0,2005
3512,130810,PIAS,Area Urbana,454,26.32,26.32,2005
3513,130810,PIAS,Area Rural,1271,73.68,100.0,2005
3514,130810,PIAS,Total,1725,100.0,100.0,2005
3515,130811,SANTIAGO DE CHALLAS,Area Urbana,1028,35.15,35.15,2005
3516,130811,SANTIAGO DE CHALLAS,Area Rural,1897,64.85,100.0,2005
3517,130811,SANTIAGO DE CHALLAS,Total,2925,100.0,100.0,2005
3518,130812,TAURIJA,Area Urbana,1116,37.34,37.34,2005
3519,130812,TAURIJA,Area Rural,1873,62.66,100.0,2005
3520,130812,TAURIJA,Total,2989,100.0,100.0,2005
3521,130813,URPAY,Area Urbana,559,17.89,17.89,2005
3522,130813,URPAY,Area Rural,2566,82.11,100.0,2005
3523,130813,URPAY,Total,3125,100.0,100.0,2005
3524,130901,HUAMACHUCO,Area Urbana,23766,52.9,52.9,2005
3525,130901,HUAMACHUCO,Area Rural,21162,47.1,100.0,2005
3526,130901,HUAMACHUCO,Total,44928,100.0,100.0,2005
3527,130902,CHUGAY,Area Urbana,1716,9.38,9.38,2005
3528,130902,CHUGAY,Area Rural,16580,90.62,100.0,2005
3529,130902,CHUGAY,Total,18296,100.0,100.0,2005
3530,130903,COCHORCO,Area Urbana,704,7.77,7.77,2005
3531,130903,COCHORCO,Area Rural,8354,92.23,100.0,2005
3532,130903,COCHORCO,Total,9058,100.0,100.0,2005
3533,130904,CURGOS,Area Urbana,1751,21.65,21.65,2005
3534,130904,CURGOS,Area Rural,6335,78.35,100.0,2005
3535,130904,CURGOS,Total,8086,100.0,100.0,2005
3536,130905,MARCABAL,Area Urbana,326,2.62,2.62,2005
3537,130905,MARCABAL,Area Rural,12133,97.38,100.0,2005
3538,130905,MARCABAL,Total,12459,100.0,100.0,2005
3539,130906,SANAGORAN,Area Urbana,251,2.0,2.0,2005
3540,130906,SANAGORAN,Area Rural,12308,98.0,100.0,2005
3541,130906,SANAGORAN,Total,12559,100.0,100.0,2005
3542,130907,SARIN,Area Urbana,661,7.34,7.34,2005
3543,130907,SARIN,Area Rural,8348,92.66,100.0,2005
3544,130907,SARIN,Total,9009,100.0,100.0,2005
3545,130908,SARTIMBAMBA,Area Urbana,584,4.44,4.44,2005
3546,130908,SARTIMBAMBA,Area Rural,12583,95.56,100.0,2005
3547,130908,SARTIMBAMBA,Total,13167,100.0,100.0,2005
3548,131001,SANTIAGO DE CHUCO,Area Urbana,6775,31.97,31.97,2005
3549,131001,SANTIAGO DE CHUCO,Area Rural,14415,68.03,100.0,2005
3550,131001,SANTIAGO DE CHUCO,Total,21190,100.0,100.0,2005
3551,131002,ANGASMARCA,Area Urbana,1723,34.17,34.17,2005
3552,131002,ANGASMARCA,Area Rural,3319,65.83,100.0,2005
3553,131002,ANGASMARCA,Total,5042,100.0,100.0,2005
3554,131003,CACHICADAN,Area Urbana,2261,36.1,36.1,2005
3555,131003,CACHICADAN,Area Rural,4003,63.9,100.0,2005
3556,131003,CACHICADAN,Total,6264,100.0,100.0,2005
3557,131004,MOLLEBAMBA,Area Urbana,1037,50.34,50.34,2005
3558,131004,MOLLEBAMBA,Area Rural,1023,49.66,100.0,2005
3559,131004,MOLLEBAMBA,Total,2060,100.0,100.0,2005
3560,131005,MOLLEPATA,Area Urbana,188,6.59,6.59,2005
3561,131005,MOLLEPATA,Area Rural,2663,93.41,100.0,2005
3562,131005,MOLLEPATA,Total,2851,100.0,100.0,2005
3563,131006,QUIRUVILCA,Area Urbana,6495,49.84,49.84,2005
3564,131006,QUIRUVILCA,Area Rural,6536,50.16,100.0,2005
3565,131006,QUIRUVILCA,Total,13031,100.0,100.0,2005
3566,131007,SANTA CRUZ DE CHUCA,Area Urbana,610,17.54,17.54,2005
3567,131007,SANTA CRUZ DE CHUCA,Area Rural,2868,82.46,100.0,2005
3568,131007,SANTA CRUZ DE CHUCA,Total,3478,100.0,100.0,2005
3569,131008,SITABAMBA,Area Urbana,680,18.84,18.84,2005
3570,131008,SITABAMBA,Area Rural,2930,81.16,100.0,2005
3571,131008,SITABAMBA,Total,3610,100.0,100.0,2005
3572,131101,CASCAS,Area Urbana,4381,29.52,29.52,2005
3573,131101,CASCAS,Area Rural,10458,70.48,100.0,2005
3574,131101,CASCAS,Total,14839,100.0,100.0,2005
3575,131102,LUCMA,Area Urbana,515,9.52,9.52,2005
3576,131102,LUCMA,Area Rural,4892,90.48,100.0,2005
3577,131102,LUCMA,Total,5407,100.0,100.0,2005
3578,131103,COMPIN,Area Urbana,561,20.88,20.88,2005
3579,131103,COMPIN,Area Rural,2126,79.12,100.0,2005
3580,131103,COMPIN,Total,2687,100.0,100.0,2005
3581,131104,SAYAPULLO,Area Urbana,618,8.14,8.14,2005
3582,131104,SAYAPULLO,Area Rural,6975,91.86,100.0,2005
3583,131104,SAYAPULLO,Total,7593,100.0,100.0,2005
3584,131201,VIRU,Area Urbana,28825,67.6,67.6,2005
3585,131201,VIRU,Area Rural,13813,32.4,100.0,2005
3586,131201,VIRU,Total,42638,100.0,100.0,2005
3587,131202,CHAO,Area Urbana,13216,68.76,68.76,2005
3588,131202,CHAO,Area Rural,6004,31.24,100.0,2005
3589,131202,CHAO,Total,19220,100.0,100.0,2005
3590,131203,GUADALUPITO,Area Urbana,5301,89.59,89.59,2005
3591,131203,GUADALUPITO,Area Rural,616,10.41,100.0,2005
3592,131203,GUADALUPITO,Total,5917,100.0,100.0,2005
3593,140101,CHICLAYO,Area Urbana,251407,100.0,100.0,2005
3594,140101,CHICLAYO,Total,251407,100.0,100.0,2005
3595,140102,CHONGOYAPE,Area Urbana,12622,71.08,71.08,2005
3596,140102,CHONGOYAPE,Area Rural,5136,28.92,100.0,2005
3597,140102,CHONGOYAPE,Total,17758,100.0,100.0,2005
3598,140103,ETEN,Area Urbana,10807,97.19,97.19,2005
3599,140103,ETEN,Area Rural,312,2.81,100.0,2005
3600,140103,ETEN,Total,11119,100.0,100.0,2005
3601,140104,ETEN PUERTO,Area Urbana,2395,100.0,100.0,2005
3602,140104,ETEN PUERTO,Total,2395,100.0,100.0,2005
3603,140105,JOSE LEONARDO ORTIZ,Area Urbana,152129,99.12,99.12,2005
3604,140105,JOSE LEONARDO ORTIZ,Area Rural,1343,0.88,100.0,2005
3605,140105,JOSE LEONARDO ORTIZ,Total,153472,100.0,100.0,2005
3606,140106,LA VICTORIA,Area Urbana,71554,94.49,94.49,2005
3607,140106,LA VICTORIA,Area Rural,4175,5.51,100.0,2005
3608,140106,LA VICTORIA,Total,75729,100.0,100.0,2005
3609,140107,LAGUNAS,Area Urbana,6617,74.93,74.93,2005
3610,140107,LAGUNAS,Area Rural,2214,25.07,100.0,2005
3611,140107,LAGUNAS,Total,8831,100.0,100.0,2005
3612,140108,MONSEFU,Area Urbana,22018,71.98,71.98,2005
3613,140108,MONSEFU,Area Rural,8573,28.02,100.0,2005
3614,140108,MONSEFU,Total,30591,100.0,100.0,2005
3615,140109,NUEVA ARICA,Area Urbana,1859,70.82,70.82,2005
3616,140109,NUEVA ARICA,Area Rural,766,29.18,100.0,2005
3617,140109,NUEVA ARICA,Total,2625,100.0,100.0,2005
3618,140110,OYOTUN,Area Urbana,5679,55.13,55.13,2005
3619,140110,OYOTUN,Area Rural,4623,44.87,100.0,2005
3620,140110,OYOTUN,Total,10302,100.0,100.0,2005
3621,140111,PICSI,Area Urbana,7224,86.56,86.56,2005
3622,140111,PICSI,Area Rural,1122,13.44,100.0,2005
3623,140111,PICSI,Total,8346,100.0,100.0,2005
3624,140112,PIMENTEL,Area Urbana,25471,85.99,85.99,2005
3625,140112,PIMENTEL,Area Rural,4151,14.01,100.0,2005
3626,140112,PIMENTEL,Total,29622,100.0,100.0,2005
3627,140113,REQUE,Area Urbana,9536,75.15,75.15,2005
3628,140113,REQUE,Area Rural,3154,24.85,100.0,2005
3629,140113,REQUE,Total,12690,100.0,100.0,2005
3630,140114,SANTA ROSA,Area Urbana,10810,98.86,98.86,2005
3631,140114,SANTA ROSA,Area Rural,125,1.14,100.0,2005
3632,140114,SANTA ROSA,Total,10935,100.0,100.0,2005
3633,140115,SAÑA,Area Urbana,9299,77.67,77.67,2005
3634,140115,SAÑA,Area Rural,2673,22.33,100.0,2005
3635,140115,SAÑA,Total,11972,100.0,100.0,2005
3636,140116,CAYALTI,Area Urbana,13261,76.99,76.99,2005
3637,140116,CAYALTI,Area Rural,3963,23.01,100.0,2005
3638,140116,CAYALTI,Total,17224,100.0,100.0,2005
3639,140117,PATAPO,Area Urbana,17653,84.57,84.57,2005
3640,140117,PATAPO,Area Rural,3221,15.43,100.0,2005
3641,140117,PATAPO,Total,20874,100.0,100.0,2005
3642,140118,POMALCA,Area Urbana,20325,87.86,87.86,2005
3643,140118,POMALCA,Area Rural,2809,12.14,100.0,2005
3644,140118,POMALCA,Total,23134,100.0,100.0,2005
3645,140119,PUCALA,Area Urbana,7235,71.54,71.54,2005
3646,140119,PUCALA,Area Rural,2878,28.46,100.0,2005
3647,140119,PUCALA,Total,10113,100.0,100.0,2005
3648,140120,TUMAN,Area Urbana,26181,90.54,90.54,2005
3649,140120,TUMAN,Area Rural,2737,9.46,100.0,2005
3650,140120,TUMAN,Total,28918,100.0,100.0,2005
3651,140201,FERREÑAFE,Area Urbana,31133,97.2,97.2,2005
3652,140201,FERREÑAFE,Area Rural,897,2.8,100.0,2005
3653,140201,FERREÑAFE,Total,32030,100.0,100.0,2005
3654,140202,CAÑARIS,Area Urbana,269,2.12,2.12,2005
3655,140202,CAÑARIS,Area Rural,12422,97.88,100.0,2005
3656,140202,CAÑARIS,Total,12691,100.0,100.0,2005
3657,140203,INCAHUASI,Area Urbana,1061,7.13,7.13,2005
